Year,Month,Day,Hour,Minute,Temperature,,,
2017,2,4,21,0,5.58,,,
2017,2,4,22,0,5.25,,,
2017,2,4,23,0,4.46,,,
2017,2,5,0,0,3.93,,,
2017,2,5,1,0,3.48,,,
2017,2,5,2,0,2.35,,,
2017,2,5,3,0,3.35,,,
2017,2,5,4,0,4.75,,,
2017,2,5,5,0,4.9,,,
2017,2,5,6,0,4.07,,,
2017,2,5,7,0,2.54,,,
2017,2,5,8,0,2.16,,,
2017,2,5,9,0,4.17,,,
2017,2,5,10,0,5.29,,,
2017,2,5,11,0,5.95,,,
2017,2,5,12,0,6.06,,,
2017,2,5,13,0,5.96,,,
2017,2,5,14,0,6.29,,,
2017,2,5,15,0,5.89,,,
2017,2,5,16,0,5.41,,,
2017,2,5,17,0,5.21,,,
2017,2,5,18,0,5.09,,,
2017,2,5,19,0,5.45,,,
2017,2,5,20,0,4.45,,,
2017,2,5,21,0,3.45,,,
2017,2,5,22,0,3.23,,,
2017,2,5,23,0,3.09,,,
2017,2,6,0,0,3.12,,,
2017,2,6,1,0,3.26,,,
2017,2,6,2,0,3.64,,,
2017,2,6,3,0,3.73,,,
2017,2,6,4,0,3.77,,,
2017,2,6,5,0,3.74,,,
2017,2,6,6,0,3.64,,,
2017,2,6,7,0,3.62,,,
2017,2,6,8,0,3.14,,,
2017,2,6,9,0,3.23,,,
2017,2,6,10,0,4.2,,,
2017,2,6,11,0,5.37,,,
2017,2,6,12,0,6.5,,,
2017,2,6,13,0,6.95,,,
2017,2,6,14,0,7.06,,,
2017,2,6,15,0,7.3,,,
2017,2,6,16,0,7.24,,,
2017,2,6,17,0,7.06,,,
2017,2,6,18,0,6.16,,,
2017,2,6,19,0,5.67,,,
2017,2,6,20,0,5.03,,,
2017,2,6,21,0,4.92,,,
2017,2,6,22,0,4.33,,,
2017,2,6,23,0,3.58,,,
2017,2,7,0,0,3.25,,,
2017,2,7,1,0,3.25,,,
2017,2,7,2,0,3.92,,,
2017,2,7,3,0,3.8,,,
2017,2,7,4,0,2.89,,,
2017,2,7,5,0,2.26,,,
2017,2,7,6,0,1.85,,,
2017,2,7,7,0,1.4,,,
2017,2,7,8,0,0.96,,,
2017,2,7,9,0,1.35,,,
2017,2,7,10,0,3.24,,,
2017,2,7,11,0,5.15,,,
2017,2,7,12,0,6.79,,,
2017,2,7,13,0,7.59,,,
2017,2,7,14,0,7.3,,,
2017,2,7,15,0,6.24,,,
2017,2,7,16,0,5.72,,,
2017,2,7,17,0,5.52,,,
2017,2,7,18,0,5.27,,,
2017,2,7,19,0,5.08,,,
2017,2,7,20,0,4.54,,,
2017,2,7,21,0,4.53,,,
2017,2,7,22,0,4.52,,,
2017,2,7,23,0,4.69,,,
2017,2,8,0,0,4.75,,,
2017,2,8,1,0,4.61,,,
2017,2,8,2,0,4.7,,,
2017,2,8,3,0,4.51,,,
2017,2,8,4,0,4.17,,,
2017,2,8,5,0,4.02,,,
2017,2,8,6,0,3.88,,,
2017,2,8,7,0,3.77,,,
2017,2,8,8,0,3.64,,,
2017,2,8,9,0,4.17,,,
2017,2,8,10,0,4.02,,,
2017,2,8,11,0,4.57,,,
2017,2,8,12,0,5.09,,,
2017,2,8,13,0,6.5,,,
2017,2,8,14,0,7,,,
2017,2,8,15,0,7.23,,,
2017,2,8,16,0,7.13,,,
2017,2,8,17,0,7.06,,,
2017,2,8,18,0,6.51,,,
2017,2,8,19,0,6.17,,,
2017,2,8,20,0,4.53,,,
2017,2,8,21,0,3.49,,,
2017,2,8,22,0,3.34,,,
2017,2,8,23,0,2.82,,,
2017,2,9,0,0,2.55,,,
2017,2,9,1,0,2.15,,,
2017,2,9,2,0,1.9,,,
2017,2,9,3,0,1.6,,,
2017,2,9,4,0,0.87,,,
2017,2,9,5,0,0.59,,,
2017,2,9,6,0,0.27,,,
2017,2,9,7,0,-0.13,,,
2017,2,9,8,0,-0.79,,,
2017,2,9,9,0,-0.58,,,
2017,2,9,10,0,0.46,,,
2017,2,9,11,0,2.44,,,
2017,2,9,12,0,5.06,,,
2017,2,9,13,0,6.26,,,
2017,2,9,14,0,7.24,,,
2017,2,9,15,0,7.55,,,
2017,2,9,16,0,6.69,,,
2017,2,9,17,0,6.31,,,
2017,2,9,18,0,4.71,,,
2017,2,9,19,0,3.4,,,
2017,2,9,20,0,2.24,,,
2017,2,9,21,0,1.75,,,
2017,2,9,22,0,0.87,,,
2017,2,9,23,0,-0.04,,,
2017,2,10,0,0,0.12,,,
2017,2,10,1,0,0.56,,,
2017,2,10,2,0,0.82,,,
2017,2,10,3,0,0.67,,,
2017,2,10,4,0,0.68,,,
2017,2,10,5,0,0.64,,,
2017,2,10,6,0,0.48,,,
2017,2,10,7,0,0.61,,,
2017,2,10,8,0,0.68,,,
2017,2,10,9,0,1.35,,,
2017,2,10,10,0,2.6,,,
2017,2,10,11,0,4.43,,,
2017,2,10,12,0,6.82,,,
2017,2,10,13,0,4.83,,,
2017,2,10,14,0,6.26,,,
2017,2,10,15,0,7.56,,,
2017,2,10,16,0,8.62,,,
2017,2,10,17,0,8.31,,,
2017,2,10,18,0,6.89,,,
2017,2,10,19,0,5.15,,,
2017,2,10,20,0,4.03,,,
2017,2,10,21,0,3.5,,,
2017,2,10,22,0,4.36,,,
2017,2,10,23,0,3.94,,,
2017,2,11,0,0,3.25,,,
2017,2,11,1,0,2.51,,,
2017,2,11,2,0,1.76,,,
2017,2,11,3,0,1.74,,,
2017,2,11,4,0,2.24,,,
2017,2,11,5,0,2.31,,,
2017,2,11,6,0,2.35,,,
2017,2,11,7,0,2.3,,,
2017,2,11,8,0,2.44,,,
2017,2,11,9,0,3.12,,,
2017,2,11,10,0,5.35,,,
2017,2,11,11,0,7.12,,,
2017,2,11,12,0,8.5,,,
2017,2,11,13,0,9.41,,,
2017,2,11,14,0,10.66,,,
2017,2,11,15,0,10.83,,,
2017,2,11,16,0,9.97,,,
2017,2,11,17,0,9.32,,,
2017,2,11,18,0,8.62,,,
2017,2,11,19,0,7.99,,,
2017,2,11,20,0,6.98,,,
2017,2,11,21,0,6.64,,,
2017,2,11,22,0,6.09,,,
2017,2,11,23,0,5.85,,,
2017,2,12,0,0,5.52,,,
2017,2,12,1,0,5.42,,,
2017,2,12,2,0,5.27,,,
2017,2,12,3,0,5.36,,,
2017,2,12,4,0,5.06,,,
2017,2,12,5,0,5.08,,,
2017,2,12,6,0,5.25,,,
2017,2,12,7,0,5.27,,,
2017,2,12,8,0,5.32,,,
2017,2,12,9,0,6.23,,,
2017,2,12,10,0,7.01,,,
2017,2,12,11,0,8.12,,,
2017,2,12,12,0,9.73,,,
2017,2,12,13,0,9.52,,,
2017,2,12,14,0,10.4,,,
2017,2,12,15,0,11.02,,,
2017,2,12,16,0,11.17,,,
2017,2,12,17,0,10.6,,,
2017,2,12,18,0,9.71,,,
2017,2,12,19,0,8.31,,,
2017,2,12,20,0,6.85,,,
2017,2,12,21,0,5.68,,,
2017,2,12,22,0,4.8,,,
2017,2,12,23,0,4.01,,,
2017,2,13,0,0,3.87,,,
2017,2,13,1,0,3.33,,,
2017,2,13,2,0,2.49,,,
2017,2,13,3,0,2.18,,,
2017,2,13,4,0,1.68,,,
2017,2,13,5,0,1.16,,,
2017,2,13,6,0,0.68,,,
2017,2,13,7,0,0.65,,,
2017,2,13,8,0,0.5,,,
2017,2,13,9,0,1.7,,,
2017,2,13,10,0,3.45,,,
2017,2,13,11,0,5.28,,,
2017,2,13,12,0,6.87,,,
2017,2,13,13,0,7.52,,,
2017,2,13,14,0,8.33,,,
2017,2,13,15,0,9.38,,,
2017,2,13,16,0,10.29,,,
2017,2,13,17,0,10.1,,,
2017,2,13,18,0,9.02,,,
2017,2,13,19,0,5.67,,,
2017,2,13,20,0,4.87,,,
2017,2,13,21,0,3.93,,,
2017,2,13,22,0,3.09,,,
2017,2,13,23,0,2.56,,,
2017,2,14,0,0,2.02,,,
2017,2,14,1,0,1.5,,,
2017,2,14,2,0,1.04,,,
2017,2,14,3,0,0.73,,,
2017,2,14,4,0,0.91,,,
2017,2,14,5,0,0.77,,,
2017,2,14,6,0,0.79,,,
2017,2,14,7,0,0.01,,,
2017,2,14,8,0,-0.27,,,
2017,2,14,9,0,1.26,,,
2017,2,14,10,0,3.87,,,
2017,2,14,11,0,7.01,,,
2017,2,14,12,0,9.54,,,
2017,2,14,13,0,8.45,,,
2017,2,14,14,0,9.96,,,
2017,2,14,15,0,10.76,,,
2017,2,14,16,0,11.04,,,
2017,2,14,17,0,10.52,,,
2017,2,14,18,0,9.44,,,
2017,2,14,19,0,7.24,,,
2017,2,14,20,0,5.72,,,
2017,2,14,21,0,5.42,,,
2017,2,14,22,0,5.21,,,
2017,2,14,23,0,4.89,,,
2017,2,15,0,0,4.51,,,
2017,2,15,1,0,4.9,,,
2017,2,15,2,0,4.76,,,
2017,2,15,3,0,4.45,,,
2017,2,15,4,0,4.41,,,
2017,2,15,5,0,4.57,,,
2017,2,15,6,0,4.66,,,
2017,2,15,7,0,4.97,,,
2017,2,15,8,0,4.85,,,
2017,2,15,9,0,5.07,,,
2017,2,15,10,0,5.51,,,
2017,2,15,11,0,7.02,,,
2017,2,15,12,0,9.19,,,
2017,2,15,13,0,11.02,,,
2017,2,15,14,0,12.98,,,
2017,2,15,15,0,13.91,,,
2017,2,15,16,0,13.96,,,
2017,2,15,17,0,13.63,,,
2017,2,15,18,0,13.15,,,
2017,2,15,19,0,12.05,,,
2017,2,15,20,0,11.06,,,
2017,2,15,21,0,10.34,,,
2017,2,15,22,0,9.72,,,
2017,2,15,23,0,9.16,,,
2017,2,16,0,0,8.59,,,
2017,2,16,1,0,7.81,,,
2017,2,16,2,0,7.14,,,
2017,2,16,3,0,6.28,,,
2017,2,16,4,0,5.95,,,
2017,2,16,5,0,6.04,,,
2017,2,16,6,0,5.93,,,
2017,2,16,7,0,5.46,,,
2017,2,16,8,0,4.77,,,
2017,2,16,9,0,4.6,,,
2017,2,16,10,0,6.16,,,
2017,2,16,11,0,8.82,,,
2017,2,16,12,0,11,,,
2017,2,16,13,0,12.56,,,
2017,2,16,14,0,13.53,,,
2017,2,16,15,0,14.08,,,
2017,2,16,16,0,14.3,,,
2017,2,16,17,0,14.05,,,
2017,2,16,18,0,13.69,,,
2017,2,16,19,0,13.15,,,
2017,2,16,20,0,12.62,,,
2017,2,16,21,0,12.3,,,
2017,2,16,22,0,12.1,,,
2017,2,16,23,0,11.57,,,
2017,2,17,0,0,11.04,,,
2017,2,17,1,0,9.83,,,
2017,2,17,2,0,9.48,,,
2017,2,17,3,0,9.68,,,
2017,2,17,4,0,9.36,,,
2017,2,17,5,0,9.03,,,
2017,2,17,6,0,8.59,,,
2017,2,17,7,0,7.93,,,
2017,2,17,8,0,7.18,,,
2017,2,17,9,0,7.9,,,
2017,2,17,10,0,8.06,,,
2017,2,17,11,0,8.68,,,
2017,2,17,12,0,8.6,,,
2017,2,17,13,0,6.7,,,
2017,2,17,14,0,8.12,,,
2017,2,17,15,0,8.5,,,
2017,2,17,16,0,8.79,,,
2017,2,17,17,0,8.77,,,
2017,2,17,18,0,8.4,,,
2017,2,17,19,0,7.23,,,
2017,2,17,20,0,6.47,,,
2017,2,17,21,0,6.27,,,
2017,2,17,22,0,6.04,,,
2017,2,17,23,0,5.78,,,
2017,2,18,0,0,5.6,,,
2017,2,18,1,0,5.77,,,
2017,2,18,2,0,6.08,,,
2017,2,18,3,0,6.01,,,
2017,2,18,4,0,5.54,,,
2017,2,18,5,0,5.15,,,
2017,2,18,6,0,4.93,,,
2017,2,18,7,0,3.93,,,
2017,2,18,8,0,3.12,,,
2017,2,18,9,0,4.07,,,
2017,2,18,10,0,5.53,,,
2017,2,18,11,0,7.33,,,
2017,2,18,12,0,8.5,,,
2017,2,18,13,0,9.53,,,
2017,2,18,14,0,10.27,,,
2017,2,18,15,0,10.68,,,
2017,2,18,16,0,10.73,,,
2017,2,18,17,0,10.31,,,
2017,2,18,18,0,9.95,,,
2017,2,18,19,0,8.6,,,
2017,2,18,20,0,7.09,,,
2017,2,18,21,0,5.78,,,
2017,2,18,22,0,4.94,,,
2017,2,18,23,0,4.46,,,
2017,2,19,0,0,3.53,,,
2017,2,19,1,0,2.66,,,
2017,2,19,2,0,2.1,,,
2017,2,19,3,0,1.41,,,
2017,2,19,4,0,1.17,,,
2017,2,19,5,0,0.79,,,
2017,2,19,6,0,0.25,,,
2017,2,19,7,0,0.66,,,
2017,2,19,8,0,1.57,,,
2017,2,19,9,0,2.69,,,
2017,2,19,10,0,4.24,,,
2017,2,19,11,0,5.44,,,
2017,2,19,12,0,7.96,,,
2017,2,19,13,0,9.98,,,
2017,2,19,14,0,10.46,,,
2017,2,19,15,0,10.67,,,
2017,2,19,16,0,10.52,,,
2017,2,19,17,0,9.82,,,
2017,2,19,18,0,8.37,,,
2017,2,19,19,0,7.09,,,
2017,2,19,20,0,6.3,,,
2017,2,19,21,0,5.99,,,
2017,2,19,22,0,6.07,,,
2017,2,19,23,0,6.49,,,
2017,2,20,0,0,6.94,,,
2017,2,20,1,0,6.48,,,
2017,2,20,2,0,6.32,,,
2017,2,20,3,0,6.04,,,
2017,2,20,4,0,5.29,,,
2017,2,20,5,0,5,,,
2017,2,20,6,0,4.14,,,
2017,2,20,7,0,3.93,,,
2017,2,20,8,0,3.44,,,
2017,2,20,9,0,5.36,,,
2017,2,20,10,0,9.25,,,
2017,2,20,11,0,10.52,,,
2017,2,20,12,0,11.42,,,
2017,2,20,13,0,8.39,,,
2017,2,20,14,0,8.68,,,
2017,2,20,15,0,9.27,,,
2017,2,20,16,0,9.66,,,
2017,2,20,17,0,9.3,,,
2017,2,20,18,0,8.83,,,
2017,2,20,19,0,8.89,,,
2017,2,20,20,0,9.08,,,
2017,2,20,21,0,8.7,,,
2017,2,20,22,0,8.47,,,
2017,2,20,23,0,8.55,,,
2017,2,21,0,0,8.79,,,
2017,2,21,1,0,8.96,,,
2017,2,21,2,0,9.02,,,
2017,2,21,3,0,8.91,,,
2017,2,21,4,0,8.87,,,
2017,2,21,5,0,8.65,,,
2017,2,21,6,0,8.88,,,
2017,2,21,7,0,9.24,,,
2017,2,21,8,0,9.36,,,
2017,2,21,9,0,10.28,,,
2017,2,21,10,0,10.92,,,
2017,2,21,11,0,11.57,,,
2017,2,21,12,0,13.06,,,
2017,2,21,13,0,11.69,,,
2017,2,21,14,0,12.4,,,
2017,2,21,15,0,12.65,,,
2017,2,21,16,0,12.83,,,
2017,2,21,17,0,12.66,,,
2017,2,21,18,0,11.84,,,
2017,2,21,19,0,11.16,,,
2017,2,21,20,0,10.73,,,
2017,2,21,21,0,10.31,,,
2017,2,21,22,0,10.28,,,
2017,2,21,23,0,10.3,,,
2017,2,22,0,0,10.48,,,
2017,2,22,1,0,10.24,,,
2017,2,22,2,0,9.88,,,
2017,2,22,3,0,9.06,,,
2017,2,22,4,0,9.1,,,
2017,2,22,5,0,8.98,,,
2017,2,22,6,0,8.93,,,
2017,2,22,7,0,8.46,,,
2017,2,22,8,0,8.21,,,
2017,2,22,9,0,9.02,,,
2017,2,22,10,0,9.8,,,
2017,2,22,11,0,10.89,,,
2017,2,22,12,0,12.01,,,
2017,2,22,13,0,12.78,,,
2017,2,22,14,0,13.05,,,
2017,2,22,15,0,13.29,,,
2017,2,22,16,0,13.14,,,
2017,2,22,17,0,12.44,,,
2017,2,22,18,0,11.54,,,
2017,2,22,19,0,10.78,,,
2017,2,22,20,0,10.06,,,
2017,2,22,21,0,9.57,,,
2017,2,22,22,0,9.38,,,
2017,2,22,23,0,9.31,,,
2017,2,23,0,0,9.24,,,
2017,2,23,1,0,9.2,,,
2017,2,23,2,0,9.06,,,
2017,2,23,3,0,8.72,,,
2017,2,23,4,0,8.2,,,
2017,2,23,5,0,7.8,,,
2017,2,23,6,0,7.89,,,
2017,2,23,7,0,7.7,,,
2017,2,23,8,0,7.36,,,
2017,2,23,9,0,8.42,,,
2017,2,23,10,0,11.64,,,
2017,2,23,11,0,14.62,,,
2017,2,23,12,0,16.35,,,
2017,2,23,13,0,17.66,,,
2017,2,23,14,0,17.72,,,
2017,2,23,15,0,17.41,,,
2017,2,23,16,0,16.8,,,
2017,2,23,17,0,15.65,,,
2017,2,23,18,0,13.77,,,
2017,2,23,19,0,13,,,
2017,2,23,20,0,12.1,,,
2017,2,23,21,0,11.24,,,
2017,2,23,22,0,10.53,,,
2017,2,23,23,0,9.82,,,
2017,2,24,0,0,8.65,,,
2017,2,24,1,0,7.67,,,
2017,2,24,2,0,6.7,,,
2017,2,24,3,0,6.13,,,
2017,2,24,4,0,5.66,,,
2017,2,24,5,0,5.16,,,
2017,2,24,6,0,4.66,,,
2017,2,24,7,0,4.52,,,
2017,2,24,8,0,4.79,,,
2017,2,24,9,0,5.32,,,
2017,2,24,10,0,5.63,,,
2017,2,24,11,0,5.5,,,
2017,2,24,12,0,5.59,,,
2017,2,24,13,0,6.43,,,
2017,2,24,14,0,6.55,,,
2017,2,24,15,0,6.71,,,
2017,2,24,16,0,6.7,,,
2017,2,24,17,0,6.22,,,
2017,2,24,18,0,5.76,,,
2017,2,24,19,0,4.81,,,
2017,2,24,20,0,4.16,,,
2017,2,24,21,0,4.04,,,
2017,2,24,22,0,3.61,,,
2017,2,24,23,0,3.47,,,
2017,2,25,0,0,2.68,,,
2017,2,25,1,0,2.05,,,
2017,2,25,2,0,1.68,,,
2017,2,25,3,0,1.38,,,
2017,2,25,4,0,0.97,,,
2017,2,25,5,0,0.66,,,
2017,2,25,6,0,0.12,,,
2017,2,25,7,0,0.16,,,
2017,2,25,8,0,0.46,,,
2017,2,25,9,0,2.03,,,
2017,2,25,10,0,3.58,,,
2017,2,25,11,0,5.38,,,
2017,2,25,12,0,7.27,,,
2017,2,25,13,0,8.63,,,
2017,2,25,14,0,9.56,,,
2017,2,25,15,0,10.34,,,
2017,2,25,16,0,10.6,,,
2017,2,25,17,0,10.16,,,
2017,2,25,18,0,9.44,,,
2017,2,25,19,0,8.41,,,
2017,2,25,20,0,6.16,,,
2017,2,25,21,0,4.31,,,
2017,2,25,22,0,4.26,,,
2017,2,25,23,0,4.2,,,
2017,2,26,0,0,3.2,,,
2017,2,26,1,0,3.07,,,
2017,2,26,2,0,3.83,,,
2017,2,26,3,0,4.27,,,
2017,2,26,4,0,3.99,,,
2017,2,26,5,0,3.89,,,
2017,2,26,6,0,4.08,,,
2017,2,26,7,0,4.45,,,
2017,2,26,8,0,5.28,,,
2017,2,26,9,0,5.77,,,
2017,2,26,10,0,6.97,,,
2017,2,26,11,0,8.65,,,
2017,2,26,12,0,11.5,,,
2017,2,26,13,0,12.21,,,
2017,2,26,14,0,12.96,,,
2017,2,26,15,0,13.9,,,
2017,2,26,16,0,14.24,,,
2017,2,26,17,0,13.39,,,
2017,2,26,18,0,12.65,,,
2017,2,26,19,0,11.28,,,
2017,2,26,20,0,10.48,,,
2017,2,26,21,0,9.96,,,
2017,2,26,22,0,8.76,,,
2017,2,26,23,0,7.83,,,
2017,2,27,0,0,7.35,,,
2017,2,27,1,0,7.41,,,
2017,2,27,2,0,7.21,,,
2017,2,27,3,0,6.16,,,
2017,2,27,4,0,5.43,,,
2017,2,27,5,0,5.27,,,
2017,2,27,6,0,5.84,,,
2017,2,27,7,0,6.57,,,
2017,2,27,8,0,5.98,,,
2017,2,27,9,0,6.27,,,
2017,2,27,10,0,9.1,,,
2017,2,27,11,0,12.66,,,
2017,2,27,12,0,14.16,,,
2017,2,27,13,0,12.84,,,
2017,2,27,14,0,15.83,,,
2017,2,27,15,0,14.88,,,
2017,2,27,16,0,14.57,,,
2017,2,27,17,0,13.67,,,
2017,2,27,18,0,12.65,,,
2017,2,27,19,0,12,,,
2017,2,27,20,0,11.73,,,
2017,2,27,21,0,11.37,,,
2017,2,27,22,0,11.22,,,
2017,2,27,23,0,11.05,,,
2017,2,28,0,0,10.68,,,
2017,2,28,1,0,10.17,,,
2017,2,28,2,0,9.32,,,
2017,2,28,3,0,9.43,,,
2017,2,28,4,0,9.23,,,
2017,2,28,5,0,8.29,,,
2017,2,28,6,0,7.91,,,
2017,2,28,7,0,6.87,,,
2017,2,28,8,0,5.81,,,
2017,2,28,9,0,6.68,,,
2017,2,28,10,0,10.19,,,
2017,2,28,11,0,11.11,,,
2017,2,28,12,0,11.88,,,
2017,2,28,13,0,10.7,,,
2017,2,28,14,0,11.48,,,
2017,2,28,15,0,10.81,,,
2017,2,28,16,0,8.04,,,
2017,2,28,17,0,6.89,,,
2017,2,28,18,0,6.5,,,
2017,2,28,19,0,5.36,,,
2017,2,28,20,0,5.24,,,
2017,2,28,21,0,4.84,,,
2017,2,28,22,0,4.29,,,
2017,2,28,23,0,3.54,,,
2017,3,1,0,0,2.94,,,
2017,3,1,1,0,2.72,,,
2017,3,1,2,0,2.62,,,
2017,3,1,3,0,3.22,,,
2017,3,1,4,0,3.67,,,
2017,3,1,5,0,3.31,,,
2017,3,1,6,0,3.03,,,
2017,3,1,7,0,3.18,,,
2017,3,1,8,0,3.75,,,
2017,3,1,9,0,5.25,,,
2017,3,1,10,0,5.98,,,
2017,3,1,11,0,6.81,,,
2017,3,1,12,0,7.14,,,
2017,3,1,13,0,8.26,,,
2017,3,1,14,0,9.14,,,
2017,3,1,15,0,9.84,,,
2017,3,1,16,0,10.56,,,
2017,3,1,17,0,9.63,,,
2017,3,1,18,0,8.28,,,
2017,3,1,19,0,7.79,,,
2017,3,1,20,0,8,,,
2017,3,1,21,0,8.74,,,
2017,3,1,22,0,9.65,,,
2017,3,1,23,0,9.77,,,
2017,3,2,0,0,10,,,
2017,3,2,1,0,10.17,,,
2017,3,2,2,0,9.9,,,
2017,3,2,3,0,9.76,,,
2017,3,2,4,0,9.54,,,
2017,3,2,5,0,9.66,,,
2017,3,2,6,0,9.32,,,
2017,3,2,7,0,8.61,,,
2017,3,2,8,0,7.75,,,
2017,3,2,9,0,7.89,,,
2017,3,2,10,0,8.06,,,
2017,3,2,11,0,8.24,,,
2017,3,2,12,0,8.59,,,
2017,3,2,13,0,10.49,,,
2017,3,2,14,0,10.92,,,
2017,3,2,15,0,11.2,,,
2017,3,2,16,0,11.15,,,
2017,3,2,17,0,10.72,,,
2017,3,2,18,0,9.59,,,
2017,3,2,19,0,8.92,,,
2017,3,2,20,0,8.34,,,
2017,3,2,21,0,7.2,,,
2017,3,2,22,0,5.99,,,
2017,3,2,23,0,5.66,,,
2017,3,3,0,0,5.13,,,
2017,3,3,1,0,4.43,,,
2017,3,3,2,0,4.13,,,
2017,3,3,3,0,1.49,,,
2017,3,3,4,0,1.07,,,
2017,3,3,5,0,1.5,,,
2017,3,3,6,0,1.61,,,
2017,3,3,7,0,1.78,,,
2017,3,3,8,0,3.01,,,
2017,3,3,9,0,5.86,,,
2017,3,3,10,0,8.24,,,
2017,3,3,11,0,10.37,,,
2017,3,3,12,0,12.29,,,
2017,3,3,13,0,12.6,,,
2017,3,3,14,0,13.92,,,
2017,3,3,15,0,14.79,,,
2017,3,3,16,0,15.08,,,
2017,3,3,17,0,14.65,,,
2017,3,3,18,0,13.68,,,
2017,3,3,19,0,11.98,,,
2017,3,3,20,0,9.62,,,
2017,3,3,21,0,8.27,,,
2017,3,3,22,0,7.75,,,
2017,3,3,23,0,6.46,,,
2017,3,4,0,0,4.64,,,
2017,3,4,1,0,3.8,,,
2017,3,4,2,0,3.2,,,
2017,3,4,3,0,3.11,,,
2017,3,4,4,0,2.63,,,
2017,3,4,5,0,2.32,,,
2017,3,4,6,0,4.23,,,
2017,3,4,7,0,3.83,,,
2017,3,4,8,0,4.79,,,
2017,3,4,9,0,7.37,,,
2017,3,4,10,0,10.48,,,
2017,3,4,11,0,13.86,,,
2017,3,4,12,0,14.28,,,
2017,3,4,13,0,13.36,,,
2017,3,4,14,0,14.71,,,
2017,3,4,15,0,14.21,,,
2017,3,4,16,0,12.31,,,
2017,3,4,17,0,12.28,,,
2017,3,4,18,0,10.49,,,
2017,3,4,19,0,8.45,,,
2017,3,4,20,0,7.67,,,
2017,3,4,21,0,7.6,,,
2017,3,4,22,0,7.46,,,
2017,3,4,23,0,6.89,,,
2017,3,5,0,0,5.93,,,
2017,3,5,1,0,5.39,,,
2017,3,5,2,0,4.85,,,
2017,3,5,3,0,4.29,,,
2017,3,5,4,0,4.09,,,
2017,3,5,5,0,4.07,,,
2017,3,5,6,0,3.74,,,
2017,3,5,7,0,3.44,,,
2017,3,5,8,0,4.89,,,
2017,3,5,9,0,6.33,,,
2017,3,5,10,0,7.71,,,
2017,3,5,11,0,9.04,,,
2017,3,5,12,0,10.21,,,
2017,3,5,13,0,10.82,,,
2017,3,5,14,0,10.16,,,
2017,3,5,15,0,8.99,,,
2017,3,5,16,0,8.03,,,
2017,3,5,17,0,6.65,,,
2017,3,5,18,0,7.61,,,
2017,3,5,19,0,7.35,,,
2017,3,5,20,0,6.41,,,
2017,3,5,21,0,6.43,,,
2017,3,5,22,0,7.16,,,
2017,3,5,23,0,6.28,,,
2017,3,6,0,0,6.21,,,
2017,3,6,1,0,5.51,,,
2017,3,6,2,0,5.1,,,
2017,3,6,3,0,4.43,,,
2017,3,6,4,0,4.35,,,
2017,3,6,5,0,4.46,,,
2017,3,6,6,0,4.45,,,
2017,3,6,7,0,4.64,,,
2017,3,6,8,0,5.29,,,
2017,3,6,9,0,6.1,,,
2017,3,6,10,0,6.72,,,
2017,3,6,11,0,7.15,,,
2017,3,6,12,0,6.81,,,
2017,3,6,13,0,6.71,,,
2017,3,6,14,0,5.37,,,
2017,3,6,15,0,5.23,,,
2017,3,6,16,0,5.56,,,
2017,3,6,17,0,5.1,,,
2017,3,6,18,0,3.56,,,
2017,3,6,19,0,3.21,,,
2017,3,6,20,0,2.85,,,
2017,3,6,21,0,3.28,,,
2017,3,6,22,0,4.01,,,
2017,3,6,23,0,3.79,,,
2017,3,7,0,0,4.57,,,
2017,3,7,1,0,4.72,,,
2017,3,7,2,0,4.46,,,
2017,3,7,3,0,4.12,,,
2017,3,7,4,0,3.96,,,
2017,3,7,5,0,3.78,,,
2017,3,7,6,0,3.58,,,
2017,3,7,7,0,3.51,,,
2017,3,7,8,0,3.73,,,
2017,3,7,9,0,5.01,,,
2017,3,7,10,0,5.53,,,
2017,3,7,11,0,6.44,,,
2017,3,7,12,0,7.19,,,
2017,3,7,13,0,6.88,,,
2017,3,7,14,0,7.53,,,
2017,3,7,15,0,7.62,,,
2017,3,7,16,0,7.75,,,
2017,3,7,17,0,7.56,,,
2017,3,7,18,0,6.98,,,
2017,3,7,19,0,5.94,,,
2017,3,7,20,0,5.23,,,
2017,3,7,21,0,5.03,,,
2017,3,7,22,0,4.21,,,
2017,3,7,23,0,3.04,,,
2017,3,8,0,0,1.9,,,
2017,3,8,1,0,1.41,,,
2017,3,8,2,0,1.91,,,
2017,3,8,3,0,2.45,,,
2017,3,8,4,0,2.48,,,
2017,3,8,5,0,2.43,,,
2017,3,8,6,0,2.03,,,
2017,3,8,7,0,1.55,,,
2017,3,8,8,0,1.82,,,
2017,3,8,9,0,3.72,,,
2017,3,8,10,0,6.12,,,
2017,3,8,11,0,8.68,,,
2017,3,8,12,0,10.61,,,
2017,3,8,13,0,10.34,,,
2017,3,8,14,0,8.24,,,
2017,3,8,15,0,8.26,,,
2017,3,8,16,0,8.63,,,
2017,3,8,17,0,9.52,,,
2017,3,8,18,0,10.04,,,
2017,3,8,19,0,9.77,,,
2017,3,8,20,0,9.73,,,
2017,3,8,21,0,10,,,
2017,3,8,22,0,9.94,,,
2017,3,8,23,0,9.84,,,
2017,3,9,0,0,9.87,,,
2017,3,9,1,0,9.81,,,
2017,3,9,2,0,9.76,,,
2017,3,9,3,0,10,,,
2017,3,9,4,0,10.28,,,
2017,3,9,5,0,10.23,,,
